Name,Profession,Month,Net Worth,Net Worth Label
Lala1army,"Police, Fire, EMT",287,325765.3305628157,"$325,765.33"
Lala1army,"Police, Fire, EMT",288,327692.53884394973,"$327,692.54"
Lala1army,"Police, Fire, EMT",289,329627.598810178,"$329,627.60"
Lala1army,"Police, Fire, EMT",290,331570.54245023744,"$331,570.54"
Lala1army,"Police, Fire, EMT",291,333521.40188319114,"$333,521.40"
Lala1army,"Police, Fire, EMT",292,335480.20935895917,"$335,480.21"
Lala1army,"Police, Fire, EMT",293,337446.9972588518,"$337,447.00"
Lala1army,"Police, Fire, EMT",294,339421.7980961048,"$339,421.80"
Lala1army,"Police, Fire, EMT",295,341404.6445164168,"$341,404.64"
Lala1army,"Police, Fire, EMT",296,343395.5692984892,"$343,395.57"
Lala1army,"Police, Fire, EMT",297,345394.60535456764,"$345,394.61"
Lala1army,"Police, Fire, EMT",298,347401.7857309865,"$347,401.79"
Lala1army,"Police, Fire, EMT",299,349417.14360871504,"$349,417.14"
Lala1army,"Police, Fire, EMT",300,351440.71230390575,"$351,440.71"
Bill,Nurse- RN,1,-144440.7768,"($144,440.78)"
Bill,Nurse- RN,2,-143799.8834469054,"($143,799.88)"
Bill,Nurse- RN,3,-143157.09182575412,"($143,157.09)"
Bill,Nurse- RN,4,-142512.39611989338,"($142,512.40)"
Bill,Nurse- RN,5,-141865.790810973,"($141,865.79)"
Bill,Nurse- RN,6,-141217.27017893837,"($141,217.27)"
Bill,Nurse- RN,7,-140566.82850202345,"($140,566.83)"
Bill,Nurse- RN,8,-139914.46005674402,"($139,914.46)"
Bill,Nurse- RN,9,-139260.15911789035,"($139,260.16)"
Bill,Nurse- RN,10,-138603.9198585205,"($138,603.92)"
Bill,Nurse- RN,11,-137945.73654995303,"($137,945.74)"
Bill,Nurse- RN,12,-137285.60336176006,"($137,285.60)"
Bill,Nurse- RN,13,-136623.51466176007,"($136,623.51)"
Bill,Nurse- RN,14,-135959.46431601077,"($135,959.46)"
Bill,Nurse- RN,15,-135293.44678880187,"($135,293.45)"
Bill,Nurse- RN,16,-134625.45604264815,"($134,625.46)"
Bill,Nurse- RN,17,-133955.48623828174,"($133,955.49)"
Bill,Nurse- RN,18,-133283.53143464535,"($133,283.53)"
Bill,Nurse- RN,19,-132609.58578888472,"($132,609.59)"
Bill,Nurse- RN,20,-131933.64325634128,"($131,933.64)"
Bill,Nurse- RN,21,-131255.69809054493,"($131,255.70)"
Bill,Nurse- RN,22,-130575.74414320657,"($130,575.74)"
Bill,Nurse- RN,23,-129893.77546421075,"($129,893.78)"
Bill,Nurse- RN,24,-129209.78610160813,"($129,209.79)"
Bill,Nurse- RN,25,-128523.76990160813,"($128,523.77)"
Bill,Nurse- RN,26,-127835.72100857135,"($127,835.72)"
Bill,Nurse- RN,27,-127145.63326500205,"($127,145.63)"
Bill,Nurse- RN,28,-126453.5006115406,"($126,453.50)"
Bill,Nurse- RN,29,-125759.31688695589,"($125,759.32)"
Bill,Nurse- RN,30,-125063.07612813769,"($125,063.08)"
Bill,Nurse- RN,31,-124364.77197008902,"($124,364.77)"
Bill,Nurse- RN,32,-123664.39854591842,"($123,664.40)"
Bill,Nurse- RN,33,-122961.94948683225,"($122,961.95)"
Bill,Nurse- RN,34,-122257.41862212698,"($122,257.42)"
Bill,Nurse- RN,35,-121550.79987918136,"($121,550.80)"
Bill,Nurse- RN,36,-120842.08678344861,"($120,842.09)"
Bill,Nurse- RN,37,-120131.27335844861,"($120,131.27)"
Bill,Nurse- RN,38,-119418.35322575999,"($119,418.35)"
Bill,Nurse- RN,39,-118703.32010501223,"($118,703.32)"
Bill,Nurse- RN,40,-117986.16771387769,"($117,986.17)"
Bill,Nurse- RN,41,-117266.88966806376,"($117,266.89)"
Bill,Nurse- RN,42,-116545.47968130464,"($116,545.48)"
Bill,Nurse- RN,43,-115821.93146535353,"($115,821.93)"
Bill,Nurse- RN,44,-115096.23852997439,"($115,096.24)"
Bill,Nurse- RN,45,-114368.39448293393,"($114,368.39)"
Bill,Nurse- RN,46,-113638.39302999339,"($113,638.39)"
Bill,Nurse- RN,47,-112906.2276749005,"($112,906.23)"
Bill,Nurse- RN,48,-112171.89181938111,"($112,171.89)"
Bill,Nurse- RN,49,-111435.37926313111,"($111,435.38)"
Bill,Nurse- RN,50,-110696.68330380805,"($110,696.68)"
Bill,Nurse- RN,51,-109955.7975370229,"($109,955.80)"
Bill,Nurse- RN,52,-109212.71535633164,"($109,212.72)"
Bill,Nurse- RN,53,-108467.43025322701,"($108,467.43)"
Bill,Nurse- RN,54,-107719.93561712994,"($107,719.94)"
Bill,Nurse- RN,55,-106970.22493538128,"($106,970.22)"
Bill,Nurse- RN,56,-106218.29159323318,"($106,218.29)"
Bill,Nurse- RN,57,-105464.12887384069,"($105,464.13)"
Bill,Nurse- RN,58,-104707.73025825314,"($104,707.73)"
Bill,Nurse- RN,59,-103949.0889254056,"($103,949.09)"
Bill,Nurse- RN,60,-103188.19825211023,"($103,188.20)"
Bill,Nurse- RN,61,-102425.05151304773,"($102,425.05)"
Bill,Nurse- RN,62,-101659.64198075852,"($101,659.64)"
Bill,Nurse- RN,63,-100891.9630256341,"($100,891.96)"
Bill,Nurse- RN,64,-100122.0077159083,"($100,122.01)"
Bill,Nurse- RN,65,-99349.76931764842,"($99,349.77)"
Bill,Nurse- RN,66,-98575.2409947465,"($98,575.24)"
Bill,Nurse- RN,67,-97798.41599891041,"($97,798.42)"
Bill,Nurse- RN,68,-97019.2873896549,"($97,019.29)"
Bill,Nurse- RN,69,-96237.84832429279,"($96,237.85)"
Bill,Nurse- RN,70,-95454.09191792586,"($95,454.09)"
Bill,Nurse- RN,71,-94668.01124343593,"($94,668.01)"
Bill,Nurse- RN,72,-93879.59937147582,"($93,879.60)"
Bill,Nurse- RN,73,-93088.84934046019,"($93,088.85)"
Bill,Nurse- RN,74,-92295.75418655651,"($92,295.75)"
Bill,Nurse- RN,75,-91500.30689367588,"($91,500.31)"
Bill,Nurse- RN,76,-90702.50045346377,"($90,702.50)"
Bill,Nurse- RN,77,-89902.32782529091,"($89,902.33)"
Bill,Nurse- RN,78,-89099.7819462439,"($89,099.78)"
Bill,Nurse- RN,79,-88294.855741116,"($88,294.86)"
Bill,Nurse- RN,80,-87487.54209239772,"($87,487.54)"
Bill,Nurse- RN,81,-86677.8338802675,"($86,677.83)"
Bill,Nurse- RN,82,-85865.72396258221,"($85,865.72)"
Bill,Nurse- RN,83,-85051.20517486779,"($85,051.21)"
Bill,Nurse- RN,84,-84234.27031030967,"($84,234.27)"
Bill,Nurse- RN,85,-83414.91216974327,"($83,414.91)"
Bill,Nurse- RN,86,-82593.1235216444,"($82,593.12)"
Bill,Nurse- RN,87,-81768.89710211974,"($81,768.90)"
Bill,Nurse- RN,88,-80942.22564489703,"($80,942.23)"
Bill,Nurse- RN,89,-80113.10185131551,"($80,113.10)"
Bill,Nurse- RN,90,-79281.51839031617,"($79,281.52)"
Bill,Nurse- RN,91,-78447.46791843187,"($78,447.47)"
Bill,Nurse- RN,92,-77610.94308977768,"($77,610.94)"
Bill,Nurse- RN,93,-76771.93649604093,"($76,771.94)"
Bill,Nurse- RN,94,-75930.4407364714,"($75,930.44)"
Bill,Nurse- RN,95,-75086.44838787125,"($75,086.45)"
Bill,Nurse- RN,96,-74239.95198458522,"($74,239.95)"
Bill,Nurse- RN,97,-73390.94404849049,"($73,390.94)"
Bill,Nurse- RN,98,-72539.4170989867,"($72,539.42)"
Bill,Nurse- RN,99,-71685.36359298578,"($71,685.36)"
Bill,Nurse- RN,100,-70828.77600490194,"($70,828.78)"
Bill,Nurse- RN,101,-69969.64675664136,"($69,969.65)"
Bill,Nurse- RN,102,-69107.96825759203,"($69,107.97)"
Bill,Nurse- RN,103,-68243.73290461353,"($68,243.73)"
Bill,Nurse- RN,104,-67376.93305202662,"($67,376.93)"
Bill,Nurse- RN,105,-66507.56104160305,"($66,507.56)"
Bill,Nurse- RN,106,-65635.60921255502,"($65,635.61)"
Bill,Nurse- RN,107,-64761.06983152488,"($64,761.07)"
Bill,Nurse- RN,108,-63883.93519257455,"($63,883.94)"
Bill,Nurse- RN,109,-63004.19752717508,"($63,004.20)"
Bill,Nurse- RN,110,-62121.849084196096,"($62,121.85)"
Bill,Nurse- RN,111,-61236.88203989514,"($61,236.88)"
Bill,Nurse- RN,112,-60349.28858790711,"($60,349.29)"
Bill,Nurse- RN,113,-59459.0608792335,"($59,459.06)"
Bill,Nurse- RN,114,-58566.1910522317,"($58,566.19)"
Bill,Nurse- RN,115,-57670.67121260426,"($57,670.67)"
Bill,Nurse- RN,116,-56772.49343338802,"($56,772.49)"
Bill,Nurse- RN,117,-55871.64978494327,"($55,871.65)"
Bill,Nurse- RN,118,-54968.13230494284,"($54,968.13)"
Bill,Nurse- RN,119,-54061.933008361186,"($54,061.93)"
Bill,Nurse- RN,120,-53153.04386746334,"($53,153.04)"
Bill,Nurse- RN,121,-52241.45686179391,"($52,241.46)"
Bill,Nurse- RN,122,-51327.16391816596,"($51,327.16)"
Bill,Nurse- RN,123,-50410.15697064997,"($50,410.16)"
Bill,Nurse- RN,124,-49490.42790056253,"($49,490.43)"
Bill,Nurse- RN,125,-48567.96856645524,"($48,567.97)"
Bill,Nurse- RN,126,-47642.770824103354,"($47,642.77)"
Bill,Nurse- RN,127,-46714.82648649454,"($46,714.83)"
Bill,Nurse- RN,128,-45784.12734381748,"($45,784.13)"
Bill,Nurse- RN,129,-44850.665163450496,"($44,850.67)"
Bill,Nurse- RN,130,-43914.43169995005,"($43,914.43)"
Bill,Nurse- RN,131,-42975.41865503931,"($42,975.42)"
Bill,Nurse- RN,132,-42033.61773759657,"($42,033.62)"
Bill,Nurse- RN,133,-41089.02061364366,"($41,089.02)"
Bill,Nurse- RN,134,-40141.61891633433,"($40,141.62)"
Bill,Nurse- RN,135,-39191.404275942536,"($39,191.40)"
Bill,Nurse- RN,136,-38238.36827985073,"($38,238.37)"
Bill,Nurse- RN,137,-37282.50250253807,"($37,282.50)"
Bill,Nurse- RN,138,-36323.79847556859,"($36,323.80)"
Bill,Nurse- RN,139,-35362.24771757933,"($35,362.25)"
Bill,Nurse- RN,140,-34397.841734268426,"($34,397.84)"
Bill,Nurse- RN,141,-33430.57196838308,"($33,430.57)"
Bill,Nurse- RN,142,-32460.42987970762,"($32,460.43)"
Bill,Nurse- RN,143,-31487.406865051344,"($31,487.41)"
Bill,Nurse- RN,144,-30511.494328236462,"($30,511.49)"
Bill,Nurse- RN,145,-29532.68363008591,"($29,532.68)"
Bill,Nurse- RN,146,-28550.966088411107,"($28,550.97)"
Bill,Nurse- RN,147,-27566.333037999728,"($27,566.33)"
Bill,Nurse- RN,148,-26578.775750603327,"($26,578.78)"
Bill,Nurse- RN,149,-25588.285474925033,"($25,588.29)"
Bill,Nurse- RN,150,-24594.85345660708,"($24,594.85)"
Bill,Nurse- RN,151,-23598.470898218366,"($23,598.47)"
Bill,Nurse- RN,152,-22599.128979241912,"($22,599.13)"
Bill,Nurse- RN,153,-21596.818836062306,"($21,596.82)"
Bill,Nurse- RN,154,-20591.531611953065,"($20,591.53)"
Bill,Nurse- RN,155,-19583.258397063975,"($19,583.26)"
Bill,Nurse- RN,156,-18571.990258408354,"($18,571.99)"
Bill,Nurse- RN,157,-17557.718249850273,"($17,557.72)"
Bill,Nurse- RN,158,-16540.43338209173,"($16,540.43)"
Bill,Nurse- RN,159,-15520.12664265978,"($15,520.13)"
Bill,Nurse- RN,160,-14496.789005893559,"($14,496.79)"
Bill,Nurse- RN,161,-13470.41140293135,"($13,470.41)"
Bill,Nurse- RN,162,-12440.984731697501,"($12,440.98)"
Bill,Nurse- RN,163,-11408.499886889347,"($11,408.50)"
Bill,Nurse- RN,164,-10372.947709964074,"($10,372.95)"
Bill,Nurse- RN,165,-9334.319039125485,"($9,334.32)"
Bill,Nurse- RN,166,-8292.604669310784,"($8,292.60)"
Bill,Nurse- RN,167,-7247.795362177241,"($7,247.80)"
Bill,Nurse- RN,168,-6199.881876088837,"($6,199.88)"
Bill,Nurse- RN,169,-5148.8549061028525,"($5,148.85)"
Bill,Nurse- RN,170,-4094.7051539563854,"($4,094.71)"
Bill,Nurse- RN,171,-3037.423270052833,"($3,037.42)"
Bill,Nurse- RN,172,-1976.9998874483026,"($1,977.00)"
Bill,Nurse- RN,173,-913.4256088379816,($913.43)
Bill,Nurse- RN,174,153.30899245755973,$153.31
Bill,Nurse- RN,175,1223.2133725061185,"$1,223.21"
Bill,Nurse- RN,176,2296.2970137776583,"$2,296.30"
Bill,Nurse- RN,177,3372.5694291581744,"$3,372.57"
Bill,Nurse- RN,178,4452.040157963611,"$4,452.04"
Bill,Nurse- RN,179,5534.718770953832,"$5,534.72"
Bill,Nurse- RN,180,6620.614865346655,"$6,620.61"
Bill,Nurse- RN,181,6672.58806983194,"$6,672.59"
Bill,Nurse- RN,182,6724.77301958573,"$6,724.77"
Bill,Nurse- RN,183,6777.170577284462,"$6,777.17"
Bill,Nurse- RN,184,6829.781609119218,"$6,829.78"
Bill,Nurse- RN,185,6882.606984810055,"$6,882.61"
Bill,Nurse- RN,186,6935.647577620374,"$6,935.65"
Bill,Nurse- RN,187,6988.90426437136,"$6,988.90"
Bill,Nurse- RN,188,7042.377925456477,"$7,042.38"
Bill,Nurse- RN,189,7096.06944485602,"$7,096.07"
Bill,Nurse- RN,190,7149.979710151728,"$7,149.98"
Bill,Nurse- RN,191,7204.109612541461,"$7,204.11"
Bill,Nurse- RN,192,7258.460046853926,"$7,258.46"
Bill,Nurse- RN,193,7313.031911563475,"$7,313.03"
Bill,Nurse- RN,194,7367.826108804955,"$7,367.83"
Bill,Nurse- RN,195,7422.843544388623,"$7,422.84"
Bill,Nurse- RN,196,7478.085127815117,"$7,478.09"
Bill,Nurse- RN,197,7533.551772290495,"$7,533.55"
Bill,Nurse- RN,198,7589.24439474133,"$7,589.24"
Bill,Nurse- RN,199,7645.163915829866,"$7,645.16"
Bill,Nurse- RN,200,7701.311259969239,"$7,701.31"
Bill,Nurse- RN,201,7757.687355338758,"$7,757.69"
Bill,Nurse- RN,202,7814.293133899251,"$7,814.29"
Bill,Nurse- RN,203,7871.12953140847,"$7,871.13"
Bill,Nurse- RN,204,7928.197487436558,"$7,928.20"
Bill,Nurse- RN,205,7985.497945381584,"$7,985.50"
Bill,Nurse- RN,206,8043.031852485138,"$8,043.03"
Bill,Nurse- RN,207,8100.80015984799,"$8,100.80"
Bill,Nurse- RN,208,8158.803822445809,"$8,158.80"
Bill,Nurse- RN,209,8217.043799144956,"$8,217.04"
Bill,Nurse- RN,210,8275.521052718334,"$8,275.52"
Bill,Nurse- RN,211,8334.236549861296,"$8,334.24"
Bill,Nurse- RN,212,8393.191261207638,"$8,393.19"
Bill,Nurse- RN,213,8452.386161345634,"$8,452.39"
Bill,Nurse- RN,214,8511.822228834153,"$8,511.82"
Bill,Nurse- RN,215,8571.500446218834,"$8,571.50"
Bill,Nurse- RN,216,8631.421800048327,"$8,631.42"
Bill,Nurse- RN,217,8691.587280890604,"$8,691.59"
Bill,Nurse- RN,218,8751.997883349337,"$8,752.00"
Bill,Nurse- RN,219,8812.65460608033,"$8,812.65"
Bill,Nurse- RN,220,8873.55845180804,"$8,873.56"
Bill,Nurse- RN,221,8934.710427342145,"$8,934.71"
Bill,Nurse- RN,222,8996.11154359419,"$8,996.11"
Bill,Nurse- RN,223,9057.7628155943,"$9,057.76"
Bill,Nurse- RN,224,9119.665262507959,"$9,119.67"
Bill,Nurse- RN,225,9181.819907652854,"$9,181.82"
Bill,Nurse- RN,226,9244.227778515798,"$9,244.23"
Bill,Nurse- RN,227,9306.889906769713,"$9,306.89"
Bill,Nurse- RN,228,9369.80732829068,"$9,369.81"
Bill,Nurse- RN,229,9432.981083175073,"$9,432.98"
Bill,Nurse- RN,230,9496.412215756742,"$9,496.41"
Bill,Nurse- RN,231,9560.101774624285,"$9,560.10"
Bill,Nurse- RN,232,9624.050812638381,"$9,624.05"
Bill,Nurse- RN,233,9688.260386949192,"$9,688.26"
Bill,Nurse- RN,234,9752.73155901384,"$9,752.73"
Bill,Nurse- RN,235,9817.465394613957,"$9,817.47"
Bill,Nurse- RN,236,9882.462963873299,"$9,882.46"
Bill,Nurse- RN,237,9947.725341275438,"$9,947.73"
Bill,Nurse- RN,238,10013.25360568153,"$10,013.25"
Bill,Nurse- RN,239,10079.04884034814,"$10,079.05"
Bill,Nurse- RN,240,10145.112132945154,"$10,145.11"
Bill,Nurse- RN,241,10211.444575573765,"$10,211.44"
Bill,Nurse- RN,242,10278.047264784518,"$10,278.05"
Bill,Nurse- RN,243,10344.92130159544,"$10,344.92"
Bill,Nurse- RN,244,10412.06779151024,"$10,412.07"
Bill,Nurse- RN,245,10479.487844536592,"$10,479.49"
Bill,Nurse- RN,246,10547.182575204473,"$10,547.18"
Bill,Nurse- RN,247,10615.153102584596,"$10,615.15"
Bill,Nurse- RN,248,10683.400550306904,"$10,683.40"
Bill,Nurse- RN,249,10751.92604657915,"$10,751.93"
Bill,Nurse- RN,250,10820.730724205547,"$10,820.73"
Bill,Nurse- RN,251,10889.815720605488,"$10,889.82"
Bill,Nurse- RN,252,10959.182177832354,"$10,959.18"
Bill,Nurse- RN,253,11028.831242592396,"$11,028.83"
Bill,Nurse- RN,254,11098.764066263686,"$11,098.76"
Bill,Nurse- RN,255,11168.981804915153,"$11,168.98"
Bill,Nurse- RN,256,11239.485619325693,"$11,239.49"
Bill,Nurse- RN,257,11310.27667500336,"$11,310.28"
Bill,Nurse- RN,258,11381.356142204635,"$11,381.36"
Bill,Nurse- RN,259,11452.725195953763,"$11,452.73"
Bill,Nurse- RN,260,11524.385016062186,"$11,524.39"
Bill,Nurse- RN,261,11596.336787148046,"$11,596.34"
Bill,Nurse- RN,262,11668.581698655762,"$11,668.58"
Bill,Nurse- RN,263,11741.1209448757,"$11,741.12"
Bill,Nurse- RN,264,11813.95572496391,"$11,813.96"
Bill,Nurse- RN,265,11887.087242961954,"$11,887.09"
Bill,Nurse- RN,266,11960.516707816809,"$11,960.52"
Bill,Nurse- RN,267,12034.24533340085,"$12,034.25"
Bill,Nurse- RN,268,12108.274338531917,"$12,108.27"
Bill,Nurse- RN,269,12182.60494699347,"$12,182.60"
Bill,Nurse- RN,270,12257.238387554808,"$12,257.24"
Bill,Nurse- RN,271,12332.175893991393,"$12,332.18"
Bill,Nurse- RN,272,12407.418705105238,"$12,407.42"
Bill,Nurse- RN,273,12482.96806474539,"$12,482.97"
Bill,Nurse- RN,274,12558.825221828492,"$12,558.83"
Bill,Nurse- RN,275,12634.991430359427,"$12,634.99"
Bill,Nurse- RN,276,12711.467949452048,"$12,711.47"
Bill,Nurse- RN,277,12788.256043349995,"$12,788.26"
Bill,Nurse- RN,278,12865.356981447592,"$12,865.36"
Bill,Nurse- RN,279,12942.772038310834,"$12,942.77"
Bill,Nurse- RN,280,13020.502493698454,"$13,020.50"
Bill,Nurse- RN,281,13098.549632583083,"$13,098.55"
Bill,Nurse- RN,282,13176.914745172488,"$13,176.91"
Bill,Nurse- RN,283,13255.599126930902,"$13,255.60"
Bill,Nurse- RN,284,13334.60407860044,"$13,334.60"
Bill,Nurse- RN,285,13413.9309062226,"$13,413.93"
Bill,Nurse- RN,286,13493.580921159857,"$13,493.58"
Bill,Nurse- RN,287,13573.555440117338,"$13,573.56"
Bill,Nurse- RN,288,13653.85578516459,"$13,653.86"
Bill,Nurse- RN,289,13734.483283757432,"$13,734.48"
Bill,Nurse- RN,290,13815.439268759908,"$13,815.44"
Bill,Nurse- RN,291,13896.725078466312,"$13,896.73"
Bill,Nurse- RN,292,13978.342056623314,"$13,978.34"
Bill,Nurse- RN,293,14060.291552452176,"$14,060.29"
Bill,Nurse- RN,294,14142.574920671052,"$14,142.57"
Bill,Nurse- RN,295,14225.193521517387,"$14,225.19"
Bill,Nurse- RN,296,14308.148720770401,"$14,308.15"
Bill,Nurse- RN,297,14391.44188977367,"$14,391.44"
Bill,Nurse- RN,298,14475.07440545779,"$14,475.07"
Bill,Nurse- RN,299,14559.047650363145,"$14,559.05"
Bill,Nurse- RN,300,14643.36301266276,"$14,643.36"
Bill army,Nurse- RN,1,-144115.7768,"($144,115.78)"
Bill army,Nurse- RN,2,-143148.55935667572,"($143,148.56)"
Bill army,Nurse- RN,3,-142178.11416055757,"($142,178.11)"
Bill army,Nurse- RN,4,-141204.42997850737,"($141,204.43)"
Bill army,Nurse- RN,5,-140227.49585362218,"($140,227.50)"
Bill army,Nurse- RN,6,-139247.30060513716,"($139,247.30)"
Bill army,Nurse- RN,7,-138263.83302832858,"($138,263.83)"
Bill army,Nurse- RN,8,-137277.08189441613,"($137,277.08)"
Bill army,Nurse- RN,9,-136287.03595046484,"($136,287.04)"
Bill army,Nurse- RN,10,-135293.68381928687,"($135,293.68)"
Bill army,Nurse- RN,11,-134297.01419934246,"($134,297.01)"
Bill army,Nurse- RN,12,-133297.01566464096,"($133,297.02)"
Bill army,Nurse- RN,13,-132293.67696464097,"($132,293.68)"
Bill army,Nurse- RN,14,-131286.98632415046,"($131,286.99)"
Bill army,Nurse- RN,15,-130276.93254322637,"($130,276.93)"
Bill army,Nurse- RN,16,-129263.50389707372,"($129,263.50)"
Bill army,Nurse- RN,17,-128246.68883594425,"($128,246.69)"
Bill army,Nurse- RN,18,-127226.47568503498,"($127,226.48)"
Bill army,Nurse- RN,19,-126202.85284438598,"($126,202.85)"
Bill army,Nurse- RN,20,-125175.80848877787,"($125,175.81)"
Bill army,Nurse- RN,21,-124145.33106762901,"($124,145.33)"
Bill army,Nurse- RN,22,-123111.40860489213,"($123,111.41)"
Bill army,Nurse- RN,23,-122074.02929895054,"($122,074.03)"
Bill army,Nurse- RN,24,-121033.18132251393,"($121,033.18)"
Bill army,Nurse- RN,25,-119988.85262251394,"($119,988.85)"
Bill army,Nurse- RN,26,-118941.03141999892,"($118,941.03)"
Bill army,Nurse- RN,27,-117889.70561002864,"($117,889.71)"
Bill army,Nurse- RN,28,-116834.86316156834,"($116,834.86)"
Bill army,Nurse- RN,29,-115776.49191738242,"($115,776.49)"
Bill army,Nurse- RN,30,-114714.57989392767,"($114,714.58)"
Bill army,Nurse- RN,31,-113649.11468124621,"($113,649.11)"
Bill army,Nurse- RN,32,-112580.0843428577,"($112,580.08)"
Bill army,Nurse- RN,33,-111507.47641565141,"($111,507.48)"
Bill army,Nurse- RN,34,-110431.2786097777,"($110,431.28)"
Bill army,Nurse- RN,35,-109351.47870853901,"($109,351.48)"
Bill army,Nurse- RN,36,-108268.06406828058,"($108,268.06)"
Bill army,Nurse- RN,37,-107181.02251828059,"($107,181.02)"
Bill army,Nurse- RN,38,-106090.34146063981,"($106,090.34)"
Bill army,Nurse- RN,39,-104996.00837017104,"($104,996.01)"
Bill army,Nurse- RN,40,-103898.0106942877,"($103,898.01)"
Bill army,Nurse- RN,41,-102796.33575289248,"($102,796.34)"
Bill army,Nurse- RN,42,-101690.970938265,"($101,690.97)"
Bill army,Nurse- RN,43,-100581.90361494946,"($100,581.90)"
Bill army,Nurse- RN,44,-99469.12091964153,"($99,469.12)"
Bill army,Nurse- RN,45,-98352.61006107494,"($98,352.61)"
Bill army,Nurse- RN,46,-97232.35831990751,"($97,232.36)"
Bill army,Nurse- RN,47,-96108.35274860689,"($96,108.35)"
Bill army,Nurse- RN,48,-94980.58027133555,"($94,980.58)"
Bill army,Nurse- RN,49,-93849.02818383554,"($93,849.03)"
Bill army,Nurse- RN,50,-92713.68325331275,"($92,713.68)"
Bill army,Nurse- RN,51,-91574.53251832051,"($91,574.53)"
Bill army,Nurse- RN,52,-90431.56278864303,"($90,431.56)"
Bill army,Nurse- RN,53,-89284.76094517803,"($89,284.76)"
Bill army,Nurse- RN,54,-88134.11373981918,"($88,134.11)"
Bill army,Nurse- RN,55,-86979.60799533786,"($86,979.61)"
Bill army,Nurse- RN,56,-85821.23040526455,"($85,821.23)"
Bill army,Nurse- RN,57,-84658.96753376961,"($84,658.97)"
Bill army,Nurse- RN,58,-83492.80611554383,"($83,492.81)"
